,id,object_name,chain,object_type,address,number,latitude,longitude,district
1392,69174,Subway,да,предприятие быстрого обслуживания,"город Москва, 3-я улица Ямского Поля, дом 13",35,55.782248,37.579942,Беговой
1393,20533,Бар при сауне,нет,бар,"город Москва, улица Академика Янгеля, дом 14, корпус 7",10,55.602383,37.581406,Чертаново Южное
1394,27018,Ресторан «ШЕХЕРЕЗАДА»,нет,ресторан,"город Москва, Ярославская улица, дом 17",50,55.822478,37.648492,Алексеевский
1395,29229,СТОЛОВАЯ ПРИ ПОЛИГРАФИЧЕСКОМ КОЛЛЕДЖЕ,нет,столовая,"город Москва, Ярославское шоссе, дом 5",200,55.852874,37.677948,Ярославский
1396,27467,СТОЛОВАЯ-ДОГОТОВОЧНАЯ ПРИ ШКОЛЕ 752,нет,столовая,"город Москва, Ярославское шоссе, дом 8, корпус 1",240,55.852682,37.682754,Ярославский
1397,149825,Домино'с Пицца,да,кафе,"город Москва, Ярославское шоссе, дом 55, корпус 1",10,55.861474,37.69092,Ярославский
1398,143603,Пловная №1,нет,кафе,"город Москва, Ярославское шоссе, дом 61",50,55.864894,37.698421,Ярославский
1399,24436,KFC,да,предприятие быстрого обслуживания,"город Москва, Ярославское шоссе, дом 114",80,55.866662,37.706622,Ярославский
1400,23170,GRANNY Кафе ОШ,нет,кафе,"город Москва, Ярославское шоссе, дом 114, корпус 1",50,55.866324,37.707539,Ярославский
1401,23168,Папа Джонс,да,кафе,"город Москва, Ярославское шоссе, дом 117",20,55.872844,37.712713,Ярославский
1402,24649,МЕЧТЫ,нет,кафе,"город Москва, Ярославское шоссе, дом 142",35,55.876541,37.720528,Ярославский
1403,29529,СТОЛОВАЯ-РАЗДАТОЧНАЯ ПРИ ШК. 285,нет,буфет,"город Москва, Ясный проезд, дом 24, корпус 1",80,55.874758,37.62307,Южное Медведково
1404,87543,Кафе «One Teaspoon»,нет,кафе,"город Москва, Яузский бульвар, дом 14/8",16,55.75095,37.643615,Таганский
1405,20199,ЭТО,нет,кафе,"город Москва, город Зеленоград, корпус 401",35,56.000396,37.208767,Матушкино
1406,68113,Френдс,нет,кафе,"город Москва, город Зеленоград, корпус 435",34,55.995987,37.211471,Матушкино
1407,20105,Кафе «Граф Монте-Кристо»,нет,кафе,"город Москва, город Зеленоград, корпус 436",40,55.995589,37.211309,Матушкино
1408,22982,Альфорно,нет,кафе,"город Москва, город Зеленоград, корпус 438",49,55.993656,37.21298,Матушкино
1409,151267,Альфорно,нет,кафе,"город Москва, город Зеленоград, корпус 438",45,55.993656,37.21298,Матушкино
1410,150537,Кафе «Вечный зов»,нет,кафе,"город Москва, город Зеленоград, корпус 834А",30,55.979938,37.176284,Старое Крюково
1411,128119,Кафе «Суши Сет»,да,предприятие быстрого обслуживания,"город Москва, город Зеленоград, корпус 1106",7,55.996993,37.189696,Силино
1412,24023,Пекарня «Дружок-пирожок»,нет,кафетерий,"город Москва, город Зеленоград, корпус 1449",5,55.984562,37.156413,Крюково
1413,108240,We Cidreria,нет,ресторан,"город Москва, Благовещенский переулок, дом 5",60,55.767914,37.598546,Тверской
1414,156698,КОФЕЙНЯ,нет,кафе,"город Москва, улица Палиха, дом 9",9,55.785199,37.600397,Тверской
1415,19905,Якитория,да,кафе,"город Москва, Осенний бульвар, дом 18, корпус 1",90,55.761766,37.40866,Крылатское
1416,22813,Микс,нет,кафе,"город Москва, Рублёвское шоссе, дом 16, корпус 1",48,55.740188,37.43437,Кунцево
1417,24250,Кафе «КВАРТИРА 44»,нет,кафе,"город Москва, Большая Никитская улица, дом 22/2",78,55.7571,37.602948,Пресненский
1418,74579,Рецептор,да,кафе,"город Москва, Большая Никитская улица, дом 22/2",35,55.7571,37.602948,Пресненский
1419,52556,Сесто Сенсо,нет,кафе,"город Москва, Новоспасский переулок, дом 3, корпус 1",51,55.73438,37.655823,Таганский
1420,81675,Дабл Би,да,кафе,"город Москва, улица Волхонка, дом 9, строение 1",30,55.747089,37.607628,Хамовники
1421,134370,Кухмистерская,нет,кафе,"город Москва, улица Волхонка, дом 9, строение 1",40,55.747089,37.607628,Хамовники
1422,83744,Триумф,нет,ресторан,"город Москва, улица Волхонка, дом 9, строение 1",130,55.747089,37.607628,Хамовники
1423,80549,Коста Кофе,да,кафе,"город Москва, улица Волхонка, дом 9, строение 1",20,55.747089,37.607628,Хамовники
1424,25241,КАФЕ «Топаз-Джони»,нет,кафе,"город Москва, проспект Мира, дом 108",16,55.803535,37.63765,Алексеевский
1425,25779,Пиццерия «Папа Джонс»,да,предприятие быстрого обслуживания,"город Москва, Кантемировская улица, дом 16, корпус 1",17,55.638485,37.666647,Москворечье-Сабурово
1426,82532,БУДАЙСКИЙ ДВОРИК,нет,ресторан,"город Москва, Будайский проезд, дом 8",98,55.836064,37.668767,Ростокино
1427,27994,СТОЛОВАЯ ПРИ СТ. ТОВАРНАЯ-ЯРОСЛАВСКАЯ,нет,столовая,"город Москва, Ярославское шоссе, дом 2, корпус 2",40,55.852501,37.68032,Ярославский
